atmoProfile	aeroProfile	GroundReflectance	AOT	band	aX	bX	cX	MeanSRRAD	MaxSRRAD	MinSRRAD	StdSRRAD	MedianSRRAD	MeanSRTOA	MaxSRTOA	MinSRTOA	StdSRTOA	MedianSRTOA	MeanSRRADG	MaxSRRADG	MinSRRADG	StdSRRADG	MedianSRRADG	MeanSRTOAG	MaxSRTOAG	MinSRTOAG	StdSRTOAG	MedianSRTOAG
1	1	-1	0.5	7	0.0546699985862	0.00316000008024	0.0176999997348	145.209821429	230.0	76.0	38.1724902342	143.0	5818.55357143	188.0	76.0	1357.70949015	5788.0	12.2232857051	800.0	0.0	56.2889877192	51.0	458.155846322	21978.0	0.0	1958.745248	3147.0
1	1	-1	0.6	1	0.00361000001431	0.250539988279	0.232570007443	125.888392857	231.0	34.0	46.8576020009	126.5	433.705357143	264.0	34.0	77.6281933312	435.0	9.26160888514	1200.0	0.0	61.7549158234	1.0	30.5457098278	1914.0	0.0	136.01394922	206.0
1	1	-1	0.6	2	0.00319000007585	0.183750003576	0.207200005651	123.111607143	224.0	32.0	45.6618104843	124.0	356.995535714	241.0	32.0	75.8792213328	359.0	9.17659213327	1235.0	0.0	61.7459079093	1.0	25.3998607035	1928.0	0.0	122.210645636	142.0
1	1	-1	0.6	3	0.00316000008024	0.107819996774	0.166329994798	139.705357143	238.0	54.0	42.9168919443	138.5	359.727678571	220.0	54.0	77.9337054693	357.5	10.9073864461	1272.0	0.0	63.5868819243	9.0	26.7189319322	2116.0	0.0	128.37732292	170.0
1	1	-1	0.6	4	0.00337999989279	0.0686900019646	0.136350005865	128.888392857	226.0	43.0	43.692728321	128.5	370.84375	206.0	43.0	94.1680093174	370.5	10.0201284512	1303.0	0.0	62.3571160328	1.0	27.3527180969	2480.0	0.0	141.419898213	142.0
1	1	-1	0.6	5	0.00473000016063	0.0341500006616	0.0944999977946	398.151785714	441.0	340.0	19.970384243	400.0	1420.58482143	391.0	340.0	60.7184805208	1426.5	29.1274951418	1399.0	0.0	113.127151085	293.0	102.322178691	3882.0	0.0	389.073582357	1211.0
1	1	-1	0.6	6	0.0173000004143	0.00949000008404	0.0379300005734	215.535714286	290.0	152.0	33.3776894506	214.5	2944.88392857	258.0	152.0	393.489942364	2943.0	19.2496557904	976.0	0.0	78.7136872886	120.0	248.671961682	9585.0	0.0	977.841421964	2255.0
1	1	-1	0.6	7	0.0555900000036	0.00380999990739	0.020320000127	147.03125	233.0	77.0	38.8179577627	145.0	5810.59821429	188.0	77.0	1333.42164227	5786.0	12.3756294551	811.0	0.0	57.0462647059	52.0	454.052311798	20982.0	0.0	1925.31457196	3170.0
1	1	-1	0.7	1	0.00386000005528	0.28180000186	0.239099994302	121.044642857	233.0	22.0	50.1201036784	121.5	448.026785714	264.0	22.0	81.852705233	449.0	8.87860286173	1242.0	0.0	63.5790921958	1.0	31.4002739566	1956.0	0.0	140.277471296	207.0
1	1	-1	0.7	2	0.00338999996893	0.208000004292	0.215210005641	118.334821429	226.0	21.0	48.5539964697	119.0	365.566964286	241.0	21.0	79.7852305617	368.0	8.80806206457	1272.0	0.0	63.3293689425	1.0	25.8760563153	1963.0	0.0	125.407716322	138.0
1	1	-1	0.7	3	0.00334000005387	0.123800002038	0.175879999995	137.852678571	241.0	48.0	45.2585892792	136.5	368.772321429	220.0	48.0	81.6029528416	366.5	10.7799689153	1306.0	0.0	65.0615064493	1.0	27.2790698378	2144.0	0.0	131.554625949	169.0
1	1	-1	0.7	4	0.0035500000231	0.0800699964166	0.146500006318	127.40625	229.0	37.0	45.791551742	127.0	379.794642857	206.0	37.0	97.9135586694	379.5	9.90972283818	1333.0	0.0	63.7392852202	1.0	27.8533687186	2493.0	0.0	144.307998171	142.0
