atmoProfile,aeroProfile,GroundReflectance,AOT,band,aX,bX,cX,MeanSRRAD,MaxSRRAD,MinSRRAD,StdSRRAD,MeanSRTOA,MaxSRTOA,MinSRTOA,StdSRTOA
1,1,-1,0.5,4,0.0050499998033,0.0340600013733,0.0900399982929,297.940715612,659.0,5.0,68.7928966356,1141.53291306,560.0,5.0,57.4560048766
1,1,-1,0.5,5,0.020530000329,0.0074499999173,0.0317800007761,115.772741337,436.0,1.0,32.5853904879,1982.9674516,283.0,1.0,27.1348581053
1,1,-1,0.5,6,0.0628900006413,0.00343000004068,0.0178200006485,44.7421156736,669.0,1.0,16.2028052438,2126.56605817,137.0,1.0,10.6976764257
1,1,-1,0.6,1,0.0035500000231,0.200509995222,0.209330007434,1.00805560467,52.0,1.0,0.43818933701,71.115938826,113.0,1.0,4.2018237431
1,1,-1,0.6,2,0.00350000010803,0.116590000689,0.167190000415,1.52514475778,120.0,1.0,3.64534507877,91.3300864127,113.0,1.0,6.48064849439
1,1,-1,0.6,3,0.00375999999233,0.0713400021195,0.134959995747,1.59866734441,146.0,1.0,4.5322517235,63.4834467822,109.0,1.0,5.59800000381
1,1,-1,0.6,4,0.00526000000536,0.0409200005233,0.100110001862,303.803775857,675.0,1.0,71.134236993,1164.97997149,560.0,1.0,57.4560048766
1,1,-1,0.6,5,0.0209400001913,0.00901999976486,0.0364300012589,116.563522145,442.0,1.0,33.1833715576,1998.69235657,283.0,1.0,27.1348581053
1,1,-1,0.6,6,0.0640200003982,0.00414999993518,0.0204600002617,44.7452539339,679.0,1.0,16.4862711678,2149.00188406,137.0,1.0,10.6976764257
1,1,-1,0.7,1,0.00378999998793,0.2277200073,0.217209994793,1.00328743812,42.0,1.0,0.254414741542,62.5200229844,113.0,1.0,4.2018237431
1,1,-1,0.7,2,0.00371000007726,0.134230002761,0.176730006933,1.26561394979,116.0,1.0,2.60428369313,86.1554101839,113.0,1.0,6.48064849439
1,1,-1,0.7,3,0.00394999980927,0.0835200026631,0.145119994879,1.39900658593,145.0,1.0,3.77811679149,58.1238784035,109.0,1.0,5.59800000381
1,1,-1,0.7,4,0.00547999981791,0.0482299998403,0.109269998968,309.765497923,692.0,1.0,73.6430054052,1189.79959335,560.0,1.0,57.4560048766
1,1,-1,0.7,5,0.0213600005955,0.0106499996036,0.0407800003886,117.342727855,449.0,1.0,33.7929361794,2015.4545339,283.0,1.0,27.1348581053
1,1,-1,0.7,6,0.0651699975133,0.00488999998197,0.0229199994355,44.8585517592,689.0,1.0,16.7848750713,2172.16317848,137.0,1.0,10.6976764257
1,1,-1,0.8,1,0.00405000010505,0.257539987564,0.22431999445,1.00102766973,30.0,1.0,0.127099780011,53.0006188119,113.0,1.0,4.2018237431
1,1,-1,0.8,2,0.00394000019878,0.153569996357,0.185389995575,1.11954119519,113.0,1.0,1.86639883443,80.6783227988,113.0,1.0,6.48064849439
1,1,-1,0.8,3,0.00416000001132,0.0969099998474,0.154440000653,1.26456970474,144.0,1.0,3.15156502259,52.3250088402,109.0,1.0,5.59800000381
1,1,-1,0.8,4,0.00571000017226,0.0560699999332,0.117629997432,316.096125796,709.0,1.0,76.1952912287,1215.31888702,560.0,1.0,57.4560048766
1,1,-1,0.8,5,0.0217899996787,0.0123500004411,0.0448700003326,118.191478076,455.0,1.0,34.4573779976,2033.17698572,283.0,1.0,27.1348581053
1,1,-1,0.8,6,0.0663499981165,0.0056400001049,0.0252299997956,45.0578754862,699.0,1.0,17.118682752,2196.52774156,137.0,1.0,10.6976764257
1,1,-1,0.9,1,0.00433999998495,0.290100008249,0.230749994516,1.0001823285,19.0,1.0,0.0504682143545,42.753541593,113.0,1.0,4.2018237431
1,1,-1,0.9,2,0.00418000016361,0.17473000288,0.193309992552,1.05588092291,108.0,1.0,1.38715937342,73.9311295527,113.0,1.0,6.48064849439
1,1,-1,0.9,3,0.00437999982387,0.111450001597,0.162959992886,1.17284189356,142.0,1.0,2.63079232607,45.7532763879,109.0,1.0,5.59800000381
1,1,-1,0.9,4,0.00596000021324,0.064580000937,0.125379994512,322.866706816,728.0,1.0,78.9417380687,1243.37259658,560.0,1.0,57.4560048766
1,1,-1,0.9,5,0.0222299993038,0.0141000002623,0.0487300008535,118.975860812,462.0,1.0,35.0993094034,2051.47975049,283.0,1.0,27.1348581053
1,1,-1,0.9,6,0.0675600022078,0.00641999999061,0.0274000000209,45.1116237182,710.0,1.0,17.4618101345,2221.59123055,137.0,1.0,10.6976764257
1,1,-1,1.0,1,0.00465000001714,0.325580000877,0.236589998007,1.00002210042,5.0,1.0,0.00940219170639,31.284531913,113.0,1.0,4.2018237431
1,1,-1,1.0,2,0.00443999981508,0.19783000648,0.200580000877,1.02937146393,102.0,1.0,1.07013455756,66.5313439268,113.0,1.0,6.48064849439
1,1,-1,1.0,3,0.00461000017822,0.12691000104,0.170709997416,1.11451887376,140.0,1.0,2.21733339903,38.7603816743,109.0,1.0,5.59800000381
1,1,-1,1.0,4,0.00620999978855,0.0737399980426,0.132559999824,328.9817782,747.0,1.0,81.7383696829,1270.16634437,560.0,1.0,57.4560048766
1,1,-1,1.0,5,0.0226799994707,0.0159200001508,0.0523799993098,119.768348877,469.0,1.0,35.792301039,2070.7421654,283.0,1.0,27.1348581053
1,1,-1,1.0,6,0.0688000023365,0.00723000010476,0.0294499993324,45.1493657178,721.0,1.0,17.6368189879,2247.65295151,137.0,1.0,10.6976764257
