atmoProfile,aeroProfile,GroundReflectance,AOT,band,aX,bX,cX,MeanSRRAD,MaxSRRAD,MinSRRAD,StdSRRAD,MeanSRTOA,MaxSRTOA,MinSRTOA,StdSRTOA
1,1,-1,0.9,4,0.0064400001429,0.066550001502,0.124789997935,350.726805516,851.0,1.0,50.2421014345,1394.6000162,653.0,1.0,37.0041469971
1,1,-1,0.9,5,0.0262199994177,0.0138900000602,0.0473700016737,149.503061996,781.0,1.0,25.6360391527,2758.04833849,614.0,1.0,22.4292779321
1,1,-1,0.9,6,0.0704900026321,0.00655000004917,0.0272300001234,54.0428481423,669.0,1.0,21.406878274,2834.21748092,514.0,1.0,16.4403424152
1,1,-1,1.0,1,0.0048600002192,0.319669991732,0.232859998941,1.37252124136,458.0,1.0,10.0359454711,108.72890985,367.0,1.0,9.9144960002
1,1,-1,1.0,2,0.00468999985605,0.196009993553,0.197390004992,2.26245139689,676.0,1.0,14.8682432456,125.855335541,497.0,1.0,12.0167276442
1,1,-1,1.0,3,0.00487999990582,0.132510006428,0.171079993248,2.73576468894,699.0,1.0,16.9964232939,95.7642821141,517.0,1.0,13.3243843654
1,1,-1,1.0,4,0.00671999994665,0.0760599970818,0.131960004568,358.208626152,873.0,1.0,52.0558574677,1424.96525058,653.0,1.0,37.0041469971
1,1,-1,1.0,5,0.0267699994147,0.0156999994069,0.0509199984372,150.98015013,793.0,1.0,26.1400384374,2778.78613551,614.0,1.0,22.4292779321
1,1,-1,1.0,6,0.0718000009656,0.0073699997738,0.0292799994349,54.2602372552,679.0,1.0,21.8272632226,2863.90965762,514.0,1.0,16.4403424152
1,1,-2,0.0,1,0.00252999993972,0.0798000022769,0.129179999232,25.4968695997,338.0,10.0,10.4536837952,142.544732863,367.0,10.0,9.9144960002
1,1,-2,0.0,2,0.00264999992214,0.0390800014138,0.0741799995303,41.7146655386,494.0,18.0,13.427140399,143.542065092,497.0,18.0,12.0167276442
1,1,-2,0.0,3,0.00295999995433,0.0203300006688,0.043140001595,32.4678661434,530.0,13.0,14.8386553759,119.04593354,517.0,13.0,13.3243843654
1,1,-2,0.0,4,0.00447000004351,0.00832999963313,0.017669999972,291.372577045,690.0,17.0,37.5118044074,1187.55166871,653.0,17.0,37.0041469971
1,1,-2,0.0,5,0.0218800008297,0.000500000023749,0.00112999998964,136.865844614,687.0,12.0,21.8174336325,2658.46589862,614.0,12.0,22.4292779321
1,1,-2,0.0,6,0.0599699988961,0.000159999995958,0.000369999994291,51.3596378168,585.0,1.0,18.4236851411,2637.85503672,514.0,1.0,16.4403424152
1,1,-2,0.1,1,0.00268999999389,0.0938500016928,0.146500006318,17.9774877592,349.0,1.0,11.0937709289,142.457051051,367.0,1.0,9.9144960002
1,1,-2,0.1,2,0.00279999990016,0.0481900013983,0.0950099974871,37.0125756048,509.0,12.0,14.1510540107,144.413043635,497.0,12.0,12.0167276442
1,1,-2,0.1,3,0.00310000008903,0.0268500000238,0.0646900013089,28.1263158842,543.0,8.0,15.5668558305,119.057108655,517.0,8.0,13.3243843654
1,1,-2,0.1,4,0.00463999994099,0.0125099997967,0.0367499999702,296.662197581,703.0,14.0,38.5584476279,1199.52544283,653.0,14.0,37.0041469971
1,1,-2,0.1,5,0.022309999913,0.00173999997787,0.00855999998748,138.214103903,696.0,11.0,22.1779698044,2654.66570601,614.0,11.0,22.4292779321
1,1,-2,0.1,6,0.061060000211,0.000790000020061,0.00451999995857,51.4677797379,593.0,1.0,18.7662563596,2651.91148474,514.0,1.0,16.4403424152
1,1,-2,0.2,1,0.00285999989137,0.109760001302,0.161320000887,8.94632596486,358.0,1.0,11.7895699623,141.098549107,367.0,1.0,9.9144960002
1,1,-2,0.2,2,0.00295000011101,0.0585799999535,0.112539999187,30.9160228255,523.0,5.0,14.8502182051,143.889762745,497.0,5.0,12.0167276442
1,1,-2,0.2,3,0.00325000006706,0.0343099981546,0.0826700031757,23.2352552563,556.0,2.0,16.2121167403,118.256912442,517.0,2.0,13.3243843654
1,1,-2,0.2,4,0.00481999991462,0.0172199998051,0.0524999983609,302.605335541,717.0,10.0,39.6491269682,1216.02793779,653.0,10.0,37.0041469971
1,1,-2,0.2,5,0.0227499995381,0.00304000009783,0.015019999817,139.528467022,705.0,9.0,22.5537386221,2657.11122912,614.0,9.0,22.4292779321
1,1,-2,0.2,6,0.0621399991214,0.00142999994569,0.00836999993771,52.3174719182,602.0,1.0,18.9620999035,2666.81435592,514.0,1.0,16.4403424152
1,1,-2,0.3,1,0.00304000009783,0.12771999836,0.174209997058,2.87555083525,368.0,1.0,11.2805920726,139.083768361,367.0,1.0,9.9144960002
1,1,-2,0.3,2,0.00312000000849,0.0703300014138,0.12771999836,24.7231602823,540.0,1.0,15.6384206661,143.382099654,497.0,1.0,12.0167276442
1,1,-2,0.3,3,0.00340999988839,0.0427299998701,0.0982400029898,17.7326126872,571.0,1.0,16.8916421157,117.293874208,517.0,1.0,13.3243843654
1,1,-2,0.3,4,0.00500999996439,0.0224900003523,0.0662200003862,308.571063148,732.0,6.0,40.8651459095,1235.0140625,653.0,6.0,37.0041469971
1,1,-2,0.3,5,0.023199999705,0.00439999997616,0.0207899995148,140.869471846,714.0,8.0,22.9367015501,2663.63161722,614.0,8.0,22.4292779321
1,1,-2,0.3,6,0.0632499977946,0.00209999992512,0.0117800002918,52.3900993664,611.0,1.0,19.2891119934,2684.90347962,514.0,1.0,16.4403424152
1,1,-2,0.4,1,0.00325000006706,0.147809997201,0.185570001602,2.08105558756,380.0,1.0,10.8111617327,137.482232863,367.0,1.0,9.9144960002
1,1,-2,0.4,2,0.00329999998212,0.0835099965334,0.141069993377,16.8672469038,556.0,1.0,16.5493320436,142.45875216,497.0,1.0,12.0167276442
1,1,-2,0.4,3,0.0035800000187,0.0521100014448,0.11196000129,11.1651803715,587.0,1.0,17.7217272298,115.535739487,517.0,1.0,13.3243843654
1,1,-2,0.4,4,0.00522000016645,0.0284199994057,0.0785299986601,315.182835901,750.0,1.0,42.2388586627,1258.10881156,653.0,1.0,37.0041469971
1,1,-2,0.4,5,0.0236699990928,0.00582000007853,0.026040000841,142.257358871,725.0,7.0,23.3794958094,2674.48812284,614.0,7.0,22.4292779321
1,1,-2,0.4,6,0.0643900036812,0.0027799999807,0.0148600004613,52.5456797235,620.0,1.0,19.6464007056,2705.86285462,514.0,1.0,16.4403424152
1,1,-2,0.5,1,0.00346000003628,0.170149996877,0.195680007339,1.84634756624,390.0,1.0,10.3759621876,133.583226526,367.0,1.0,9.9144960002
1,1,-2,0.5,2,0.00349000003189,0.0981300026178,0.152950003743,9.0577296947,574.0,1.0,16.7737548111,141.036119312,497.0,1.0,12.0167276442
1,1,-2,0.5,3,0.00375999999233,0.0625300034881,0.124229997396,5.75652901786,603.0,1.0,17.946723091,113.380490351,517.0,1.0,13.3243843654
1,1,-2,0.5,4,0.00543999997899,0.0348800010979,0.0895600020885,321.917572725,769.0,1.0,43.6377249618,1282.73350014,653.0,1.0,37.0041469971
1,1,-2,0.5,5,0.0241500008851,0.00730999978259,0.0308999996632,143.412395593,735.0,6.0,23.8278989666,2687.33975374,614.0,6.0,22.4292779321
1,1,-2,0.5,6,0.0655599981546,0.00349000003189,0.017689999193,52.7942162298,629.0,1.0,19.9648133563,2728.93251008,514.0,1.0,16.4403424152
1,1,-2,0.6,1,0.00370000000112,0.194849997759,0.204720005393,1.69776605703,403.0,1.0,10.1377294202,130.115171371,367.0,1.0,9.9144960002
1,1,-2,0.6,2,0.00370000000112,0.11427000165,0.163609996438,4.50220334101,593.0,1.0,16.1483027925,139.040525994,497.0,1.0,12.0167276442
1,1,-2,0.6,3,0.00395999988541,0.0741000026464,0.135350003839,3.63165862615,621.0,1.0,17.7606966931,111.190945421,517.0,1.0,13.3243843654
1,1,-2,0.6,4,0.00566999986768,0.0419600009918,0.0995900034904,328.666458453,788.0,1.0,45.1492168378,1308.39465546,653.0,1.0,37.0041469971
1,1,-2,0.6,5,0.0246500000358,0.00886000040919,0.0354200005531,145.156271601,746.0,5.0,24.270531764,2702.91494816,614.0,5.0,22.4292779321
1,1,-2,0.6,6,0.066749997437,0.00422000000253,0.020320000127,53.1529107863,639.0,1.0,20.3419094964,2753.46130652,514.0,1.0,16.4403424152
1,1,-2,0.7,1,0.00395999988541,0.222020000219,0.212850004435,1.58218065956,416.0,1.0,9.99226283039,126.089382921,367.0,1.0,9.9144960002
1,1,-2,0.7,2,0.00392000004649,0.131999999285,0.17324000597,2.98683215726,612.0,1.0,15.6538937156,136.42280926,497.0,1.0,12.0167276442
1,1,-2,0.7,3,0.00417000008747,0.0868899971247,0.145500004292,3.25700604839,640.0,1.0,17.5265415875,107.917425115,517.0,1.0,13.3243843654
1,1,-2,0.7,4,0.00590999983251,0.0495899990201,0.108730003238,335.522568044,807.0,1.0,46.7313439086,1335.09110023,653.0,1.0,37.0041469971
1,1,-2,0.7,5,0.0251599997282,0.0104700000957,0.0396500006318,146.498405098,757.0,3.0,24.6838961009,2719.8078845,614.0,3.0,22.4292779321
1,1,-2,0.7,6,0.0679700002074,0.00498000020161,0.0227700006217,53.5006480415,648.0,1.0,20.6260370919,2779.32409634,514.0,1.0,16.4403424152
1,1,-2,0.8,1,0.00423000007868,0.251780003309,0.220180004835,1.48614451325,428.0,1.0,9.8848113915,120.08359375,367.0,1.0,9.9144960002
1,1,-2,0.8,2,0.00416000001132,0.151460006833,0.182009994984,2.64128564228,633.0,1.0,15.3250487536,133.297766057,497.0,1.0,12.0167276442
1,1,-2,0.8,3,0.00438999990001,0.100960001349,0.154809996486,3.04030457949,658.0,1.0,17.2867474694,104.354638897,517.0,1.0,13.3243843654
1,1,-2,0.8,4,0.00616999994963,0.0577099993825,0.117059998214,342.89499388,829.0,1.0,48.5076618297,1364.70700785,653.0,1.0,37.0041469971
1,1,-2,0.8,5,0.0256799999624,0.0121499998495,0.0436200015247,147.957598286,769.0,1.0,25.147646965,2737.99614055,614.0,1.0,22.4292779321
1,1,-2,0.8,6,0.0692199990153,0.00575000001118,0.0250700004399,53.6998037874,659.0,1.0,21.0224324028,2806.42852463,514.0,1.0,16.4403424152
1,1,-2,0.9,1,0.00453000003472,0.284269988537,0.226830005646,1.41966265841,442.0,1.0,9.9117063217,114.612276786,367.0,1.0,9.9144960002
1,1,-2,0.9,2,0.00442000012845,0.172749996185,0.190029993653,2.43090077765,655.0,1.0,15.0975676432,130.331012385,497.0,1.0,12.0167276442
1,1,-2,0.9,3,0.00462999986485,0.116230003536,0.163330003619,2.87219362039,679.0,1.0,17.1223773007,100.260332661,517.0,1.0,13.3243843654
