atmoProfile,aeroProfile,GroundReflectance,AOT,band,aX,bX,cX,MeanSRRAD,MaxSRRAD,MinSRRAD,StdSRRAD,MeanSRTOA,MaxSRTOA,MinSRTOA,StdSRTOA
1,1,-2,0.9,2,0.00386000005528,0.263559997082,0.228990003467,16.7450605552,787.0,1.0,77.8123559862,149.610054588,655.0,1.0,59.6666004663
1,1,-2,0.9,3,0.00374000007287,0.160109996796,0.19251999259,19.5547814268,766.0,1.0,78.3077823201,156.751353651,643.0,1.0,60.0973101036
1,1,-2,0.9,4,0.00392000004649,0.105930000544,0.164350003004,18.5583451202,757.0,1.0,76.8729949758,133.004718441,671.0,1.0,65.6751905883
1,1,-2,0.9,5,0.00528999976814,0.053860001266,0.119089998305,342.465064754,808.0,56.0,72.8979909401,1256.01566368,762.0,56.0,68.1116048085
1,1,-2,0.9,6,0.0183000005782,0.0147200003266,0.0507499985397,146.233269979,672.0,22.0,63.4854729363,2082.93020133,689.0,22.0,64.6913954202
1,1,-2,0.9,7,0.0584900006652,0.00588000006974,0.0272400006652,72.3501370226,643.0,11.0,62.7146175081,3004.32362756,587.0,11.0,57.664002119
1,1,-2,1.0,1,0.00475999992341,0.394670009613,0.255059987307,17.1702837694,834.0,1.0,82.0040687305,233.789940992,655.0,1.0,57.019638421
1,1,-2,1.0,2,0.00412000017241,0.295150011778,0.234929993749,16.8643475955,817.0,1.0,80.0938031414,145.842777581,655.0,1.0,59.6666004663
1,1,-2,1.0,3,0.00395999988541,0.180889993906,0.199799999595,18.6621176627,792.0,1.0,80.3876945104,154.274393343,643.0,1.0,60.0973101036
1,1,-2,1.0,4,0.00411000009626,0.12025000155,0.172079995275,18.0859817008,778.0,1.0,78.4808126551,129.931129553,671.0,1.0,65.6751905883
1,1,-2,1.0,5,0.0054999999702,0.0614299997687,0.126100003719,349.541443821,828.0,52.0,75.2192375255,1282.09201512,762.0,52.0,68.1116048085
1,1,-2,1.0,6,0.0186500009149,0.0165800005198,0.0545700006187,147.33253956,681.0,21.0,64.5490502209,2098.15798488,689.0,21.0,64.6913954202
1,1,-2,1.0,7,0.0594899989665,0.00661000004038,0.0292799994349,72.9193887023,652.0,11.0,63.7176875723,3024.14665842,587.0,11.0,57.664002119
1,1,-3,0.0,1,0.0024600001052,0.117009997368,0.171900004148,56.9838390647,573.0,32.0,53.4718290897,210.642304632,655.0,32.0,57.019638421
1,1,-3,0.0,2,0.00224000005983,0.0800800025463,0.132719993591,53.6598468441,582.0,29.0,54.3769881621,161.827102855,655.0,29.0,59.6666004663
1,1,-3,0.0,3,0.00233000004664,0.0394899994135,0.0773900002241,64.3834257868,592.0,33.0,54.2430429311,161.434798223,643.0,33.0,60.0973101036
1,1,-3,0.0,4,0.00258999993093,0.0201699994504,0.0440399982035,51.1581561616,605.0,23.0,56.9979110732,142.084462297,671.0,23.0,65.6751905883
1,1,-3,0.0,5,0.00383000005968,0.00608000019565,0.0150600001216,290.819340081,674.0,74.0,57.2475763709,1089.78737182,762.0,74.0,68.1116048085
1,1,-3,0.0,6,0.0155300004408,0.000490000005811,0.00130000000354,137.317759901,602.0,31.0,55.2928552522,2013.46688251,689.0,31.0,64.6913954202
1,1,-3,0.0,7,0.0503199994564,0.000150000007125,0.000369999994291,67.5028785803,568.0,15.0,54.619631533,2941.89058632,587.0,15.0,57.664002119
1,1,-3,0.1,1,0.00261999992654,0.133670002222,0.185640007257,51.5940538808,594.0,25.0,56.5518220168,214.535570633,655.0,25.0,57.019638421
1,1,-3,0.1,2,0.00236999988556,0.092950001359,0.149780005217,48.4610369519,600.0,22.0,57.0862183019,162.389702307,655.0,22.0,59.6666004663
