atmoProfile	aeroProfile	GroundReflectance	AOT	band	aX	bX	cX	MeanSRRAD	MaxSRRAD	MinSRRAD	StdSRRAD	MedianSRRAD	MeanSRTOA	MaxSRTOA	MinSRTOA	StdSRTOA	MedianSRTOA	MeanSRRADG	MaxSRRADG	MinSRRADG	StdSRRADG	MedianSRRADG	MeanSRTOAG	MaxSRTOAG	MinSRTOAG	StdSRTOAG	MedianSRTOAG
1	1	-1	0.5	5	0.0241500008851	0.00730999978259	0.0308999996632	130.471489084	192.0	0.0	34.630106837	138.0	2458.24980993	154.0	0.0	11.7280580243	2593.0	152.635594081	735.0	0.0	155.206257657	138.0	2617.71442036	10166.0	0.0	2378.67107962	2593.0
1	1	-1	0.5	6	0.0655599981546	0.00349000003189	0.017689999193	45.4647550777	78.0	0.0	12.7397026314	48.0	2379.095145	64.0	0.0	5.38076949254	2504.0	86.850768585	936.0	0.0	120.870385142	48.0	3815.06573009	26427.0	0.0	4507.11949204	2742.0
1	1	-1	0.6	1	0.00370000000112	0.194849997759	0.204720005393	0.944172911915	1.0	0.0	0.22958750907	1.0	107.335288368	90.0	0.0	1.88076077443	114.0	53.3867407305	403.0	0.0	120.681473398	1.0	207.20759751	940.0	0.0	273.877127763	121.0
1	1	-1	0.6	2	0.00370000000112	0.11427000165	0.163609996438	1.13478874769	14.0	0.0	1.03431549011	1.0	116.704355382	79.0	0.0	3.68742454095	121.0	87.3211430491	954.0	0.0	208.886525543	1.0	263.058056274	1896.0	0.0	421.927180533	132.0
1	1	-1	0.6	3	0.00395999988541	0.0741000026464	0.135350003839	0.944715976974	6.0	0.0	0.235554855987	1.0	89.9970674487	51.0	0.0	2.86536378776	96.0	83.2477752587	828.0	0.0	193.512114962	1.0	271.10286877	1945.0	0.0	459.215047008	108.0
1	1	-1	0.6	4	0.00566999986768	0.0419600009918	0.0995900034904	307.197784295	455.0	0.0	81.9748700091	322.0	1225.82415553	336.0	0.0	26.3058207871	1289.0	262.928147295	1082.0	0.0	238.777115708	318.0	1002.22892802	3361.0	0.0	817.077302534	1211.0
1	1	-1	0.6	5	0.0246500000358	0.00886000040919	0.0354200005531	132.012056044	194.0	0.0	35.1259022145	140.0	2473.93189964	154.0	0.0	11.7280580243	2610.0	154.662320807	746.0	0.0	157.585745663	140.0	2606.10508095	9850.0	0.0	2338.14550295	2610.0
1	1	-1	0.6	6	0.066749997437	0.00422000000253	0.020320000127	45.7108721625	79.0	0.0	12.9166074025	48.0	2403.48148148	64.0	0.0	5.38076949254	2530.0	87.9024772031	950.0	0.0	122.749546605	48.0	3781.4928689	24931.0	0.0	4383.85102398	2769.0
1	1	-1	0.7	1	0.00395999988541	0.222020000219	0.212850004435	0.944172911915	1.0	0.0	0.22958750907	1.0	102.426740524	90.0	0.0	1.88076077443	109.0	53.514264302	416.0	0.0	124.373993656	1.0	210.652890646	977.0	0.0	285.79907233	117.0
1	1	-1	0.7	2	0.00392000004649	0.131999999285	0.17324000597	0.946453785163	4.0	0.0	0.244545518682	1.0	113.397306397	79.0	0.0	3.68742454095	117.0	87.5239121743	984.0	0.0	215.816313429	1.0	266.849676363	1930.0	0.0	432.428766522	129.0
