atmoProfile,aeroProfile,GroundReflectance,AOT,band,aX,bX,cX,MeanSRRAD,MaxSRRAD,MinSRRAD,StdSRRAD,MeanSRTOA,MaxSRTOA,MinSRTOA,StdSRTOA
1,3,-4,0.5,4,0.00384999997914,0.0591100007296,0.08927000314,86.2287802419,882.0,10.0,129.784034805,265.783449741,577.0,10.0,35.6649436816
1,3,-4,0.5,5,0.00508000003174,0.0250199995935,0.0581599995494,435.231939444,937.0,47.0,88.6481531935,1575.70205933,721.0,47.0,47.3228404167
1,3,-4,0.5,6,0.0177500005811,0.00438999990001,0.0157999992371,207.148763321,767.0,7.0,95.4913565022,2942.8202639,636.0,7.0,45.7226985468
1,3,-4,0.5,7,0.0564099997282,0.00208000000566,0.00755999982357,112.514775346,753.0,5.0,98.8832371727,4722.88139581,524.0,5.0,37.7665351967
1,3,-4,0.6,1,0.00547999981791,0.325520008802,0.154029995203,116.618087558,1150.0,16.0,183.562005325,484.821824597,572.0,16.0,31.3533033323
1,3,-4,0.6,2,0.00459000002593,0.225419998169,0.139229997993,98.427296947,1085.0,7.0,170.81413513,348.83265409,565.0,7.0,32.3451852987
1,3,-4,0.6,3,0.00417000008747,0.119800001383,0.114459998906,116.134178787,1001.0,20.0,147.443458573,327.947890265,556.0,20.0,32.6184066019
1,3,-4,0.6,4,0.0041899997741,0.0698899999261,0.0942900031805,87.9395953341,944.0,6.0,140.434854724,281.840799611,577.0,6.0,35.6649436816
1,3,-4,0.6,5,0.00539000006393,0.0297800004482,0.0633099973202,456.810064444,983.0,47.0,93.2721036862,1645.06461154,721.0,47.0,47.3228404167
1,3,-4,0.6,6,0.01823999919,0.00524999992922,0.017899999395,211.967304507,786.0,7.0,97.9727320762,2996.4811816,636.0,7.0,45.7226985468
1,3,-4,0.6,7,0.0577099993825,0.00249000010081,0.00868999958038,114.692716734,769.0,5.0,101.098573901,4782.30499712,524.0,5.0,37.7665351967
1,3,-4,0.7,1,0.0063000000082,0.38218998909,0.152510002255,125.117569124,1285.0,10.0,208.458865612,542.742059692,572.0,10.0,31.3533033323
1,3,-4,0.7,2,0.00520000001416,0.263749986887,0.139579996467,102.422409634,1198.0,1.0,191.672542853,383.364143505,565.0,1.0,32.3451852987
1,3,-4,0.7,3,0.0046199997887,0.13980999589,0.117360003293,121.082297667,1086.0,15.0,162.071694034,353.571468174,556.0,15.0,32.6184066019
1,3,-4,0.7,4,0.00455999979749,0.0820199996233,0.0986199975014,89.3791312644,1010.0,1.0,151.941723352,298.521284562,577.0,1.0,35.6649436816
1,3,-4,0.7,5,0.00571999978274,0.0350500009954,0.0679000020027,479.490057964,1031.0,46.0,98.1457007382,1717.57296947,721.0,46.0,47.3228404167
1,3,-4,0.7,6,0.0187500007451,0.00614000018686,0.0198400001973,216.991579061,805.0,6.0,100.555703847,3052.91532798,636.0,6.0,45.7226985468
1,3,-4,0.7,7,0.059050001204,0.00292000011541,0.00973999965936,116.931347206,786.0,4.0,103.382002196,4845.19859231,524.0,4.0,37.7665351967
1,3,-4,0.8,1,0.00724999979138,0.447890013456,0.151160001755,134.655222134,1435.0,4.0,236.571469779,607.958419139,572.0,4.0,31.3533033323
1,3,-4,0.8,2,0.00590999983251,0.307689994574,0.139799997211,107.859695421,1326.0,1.0,215.297046501,423.387130976,565.0,1.0,32.3451852987
1,3,-4,0.8,3,0.0051299999468,0.162530004978,0.119800001383,126.576794715,1180.0,9.0,178.425167391,382.251632704,556.0,9.0,32.6184066019
1,3,-4,0.8,4,0.00496000004932,0.095459997654,0.102370001376,90.5763356855,1079.0,1.0,164.280863092,316.222357431,577.0,1.0,35.6649436816
1,3,-4,0.8,5,0.00607000011951,0.0408000014722,0.0719799995422,503.279145665,1081.0,45.0,103.260982748,1792.92524302,721.0,45.0,47.3228404167
1,3,-4,0.8,6,0.0192600004375,0.00706999981776,0.0216400008649,221.970958741,825.0,5.0,103.13450763,3108.77553643,636.0,5.0,45.7226985468
1,3,-4,0.8,7,0.0604300014675,0.00335999997333,0.010719999671,119.238770881,803.0,4.0,105.735872628,4911.31450353,524.0,4.0,37.7665351967
1,3,-4,0.9,1,0.00836000032723,0.524089992046,0.149939998984,145.995884937,1600.0,1.0,268.430576379,682.48063076,572.0,1.0,31.3533033323
1,3,-4,0.9,2,0.00671999994665,0.358399987221,0.139909997582,115.564766345,1464.0,1.0,240.591104021,467.352269945,565.0,1.0,32.3451852987
1,3,-4,0.9,3,0.00569000001997,0.18817999959,0.121870003641,131.823012673,1280.0,2.0,196.132324658,412.691985887,556.0,2.0,32.6184066019
1,3,-4,0.9,4,0.00541000021622,0.110629998147,0.105630002916,92.1910300259,1156.0,1.0,177.856289105,335.643346774,577.0,1.0,35.6649436816
1,3,-4,0.9,5,0.00645000021905,0.0467900000513,0.0755200013518,529.259202189,1136.0,44.0,108.764676619,1873.97791259,721.0,44.0,47.3228404167
1,3,-4,0.9,6,0.0197999998927,0.00803000014275,0.0233100000769,227.271324165,846.0,5.0,105.866764481,3168.69948337,636.0,5.0,45.7226985468
1,3,-4,0.9,7,0.0618400014937,0.00380999990739,0.0116299996153,121.596797595,821.0,4.0,108.139098207,4979.83848106,524.0,4.0,37.7665351967
1,3,-4,1.0,1,0.00963999982923,0.612150013447,0.148839995265,158.535253456,1779.0,1.0,303.942193147,765.288846486,572.0,1.0,31.3533033323
1,3,-4,1.0,2,0.00763999996707,0.415540009737,0.1399500072,125.58561888,1615.0,1.0,268.078095411,516.38015913,565.0,1.0,32.3451852987
1,3,-4,1.0,3,0.00632999977097,0.217219993472,0.123630002141,137.971502376,1391.0,1.0,216.023373072,447.104957517,556.0,1.0,32.6184066019
1,3,-4,1.0,4,0.00590000022203,0.127140000463,0.108410000801,95.6886016705,1238.0,1.0,191.597277103,356.623999136,577.0,1.0,35.6649436816
1,3,-4,1.0,5,0.00686000008136,0.0533900000155,0.0787300020456,556.994732863,1194.0,44.0,114.623868639,1959.421875,721.0,44.0,47.3228404167
1,3,-4,1.0,6,0.0203499998897,0.00903000030667,0.0248600002378,232.645350302,867.0,4.0,108.646073064,3229.38184404,636.0,4.0,45.7226985468
1,3,-4,1.0,7,0.0632800012827,0.0042699999176,0.0124899996445,124.004349078,839.0,4.0,110.593703456,5050.02403154,524.0,4.0,37.7665351967
1,5,-1,0.0,1,0.0024600001052,0.117009997368,0.171900004148,83.0525759649,591.0,37.0,86.1883961046,256.911527938,572.0,37.0,31.3533033323
1,5,-1,0.0,2,0.00224000005983,0.0800800025463,0.132719993591,79.4435951901,602.0,34.0,86.7998452461,206.95500432,565.0,34.0,32.3451852987
1,5,-1,0.0,3,0.00233000004664,0.0394899994135,0.0773900002241,93.8923585109,627.0,39.0,85.7827660219,217.696633785,556.0,39.0,32.6184066019
1,5,-1,0.0,4,0.00258999993093,0.0201699994504,0.0440399982035,78.809328197,645.0,27.0,89.9022056293,204.664724942,577.0,27.0,35.6649436816
1,5,-1,0.0,5,0.00383000005968,0.00608000019565,0.0150600001216,348.123711118,751.0,49.0,69.9787089607,1298.62683972,721.0,49.0,47.3228404167
1,5,-1,0.0,6,0.0155300004408,0.000490000005811,0.00130000000354,185.379001656,682.0,10.0,84.3116652639,2717.55791331,636.0,10.0,45.7226985468
1,5,-1,0.0,7,0.0503199994564,0.000150000007125,0.000369999994291,102.324753384,677.0,6.0,88.5096093193,4473.48401138,524.0,6.0,37.7665351967
1,5,-1,0.1,1,0.00258000008762,0.131439998746,0.188580006361,78.2167086694,603.0,30.0,89.7865032184,259.159421803,572.0,30.0,31.3533033323
1,5,-1,0.1,2,0.00233000004664,0.0916299968958,0.153229996562,74.0721864199,609.0,27.0,89.6010292045,205.565625,565.0,27.0,32.3451852987
1,5,-1,0.1,3,0.00240000011399,0.0477400012314,0.102909997106,89.2837521601,629.0,33.0,87.4546174499,215.233762961,556.0,33.0,32.6184066019
1,5,-1,0.1,4,0.00265999999829,0.026380000636,0.0705500021577,74.8924251152,645.0,22.0,91.3830638779,202.287777218,577.0,22.0,35.6649436816
1,5,-1,0.1,5,0.0038999998942,0.010169999674,0.0388099998236,347.502358151,747.0,45.0,69.9348814402,1276.64700281,721.0,45.0,47.3228404167
1,5,-1,0.1,6,0.0155999995768,0.00144000002183,0.0075300000608,185.007880904,681.0,9.0,84.4010926276,2674.30662982,636.0,9.0,45.7226985468
1,5,-1,0.1,7,0.0504099987447,0.000360000005458,0.00127000000793,102.278888249,678.0,6.0,88.6341086978,4449.90808612,524.0,6.0,37.7665351967
1,5,-1,0.2,1,0.00270000007004,0.147510007024,0.203309997916,71.7993699597,614.0,21.0,93.4627556009,259.841926483,572.0,21.0,31.3533033323
1,5,-1,0.2,2,0.0024300001096,0.104529999197,0.171159997582,68.1149139545,619.0,19.0,92.8335596059,204.364519729,565.0,19.0,32.3451852987
1,5,-1,0.2,3,0.00248000002466,0.057009998709,0.124959997833,84.29937536,632.0,26.0,89.5840049805,213.290534994,556.0,26.0,32.6184066019
1,5,-1,0.2,4,0.00273000006564,0.0333800017834,0.0932800024748,70.2692612327,646.0,16.0,92.9823025052,199.378812644,577.0,16.0,35.6649436816
1,5,-1,0.2,5,0.00396999996156,0.0147299999371,0.0592299997807,346.812328989,745.0,42.0,70.0494326538,1259.96902362,721.0,42.0,47.3228404167
1,5,-1,0.2,6,0.0156699996442,0.00245000002906,0.0134300002828,184.589697941,681.0,8.0,84.5052936475,2635.45164531,636.0,8.0,45.7226985468
1,5,-1,0.2,7,0.0504800006747,0.000569999974687,0.00251000002027,102.187888825,678.0,6.0,88.7106543995,4413.58544607,524.0,6.0,37.7665351967
1,5,-1,0.3,1,0.00282999989577,0.16520999372,0.216490000486,64.5785534274,627.0,12.0,97.5247817053,260.788333453,572.0,12.0,31.3533033323
1,5,-1,0.3,2,0.00252999993972,0.11889000237,0.187169998884,60.7362669211,627.0,10.0,96.1542644142,201.785377664,565.0,10.0,32.3451852987
1,5,-1,0.3,3,0.00255999993533,0.0674000009894,0.144629999995,78.2608042915,636.0,19.0,91.7998213154,210.216485455,556.0,19.0,32.6184066019
1,5,-1,0.3,4,0.00280999997631,0.0412199981511,0.113530002534,65.2092993952,649.0,10.0,94.9988397027,196.734027578,577.0,10.0,35.6649436816
1,5,-1,0.3,5,0.00404000002891,0.0197899993509,0.0777300000191,345.864886953,743.0,38.0,70.2472049956,1245.9952477,721.0,38.0,47.3228404167
1,5,-1,0.3,6,0.0157399997115,0.00349000003189,0.0190500002354,184.154284274,680.0,7.0,84.6193064307,2600.23838386,636.0,7.0,45.7226985468
1,5,-1,0.3,7,0.0505499988794,0.000780000002123,0.00372999999672,102.097555444,678.0,6.0,88.786723262,4379.02838242,524.0,6.0,37.7665351967
1,5,-1,0.4,1,0.00297000003047,0.184699997306,0.228410005569,56.3881786434,640.0,1.0,101.973220775,261.248091878,572.0,1.0,31.3533033323
1,5,-1,0.4,2,0.00264000007883,0.134739995003,0.201639994979,52.570296299,637.0,1.0,99.9092334225,198.919074021,565.0,1.0,32.3451852987
1,5,-1,0.4,3,0.00264999992214,0.078890003264,0.162450000644,71.7278765841,641.0,10.0,94.426085194,207.406937644,556.0,10.0,32.6184066019
1,5,-1,0.4,4,0.00288999988697,0.0498499982059,0.13191999495,59.4012690812,652.0,3.0,97.0812415596,193.436322725,577.0,3.0,35.6649436816
1,5,-1,0.4,5,0.00412000017241,0.0254699997604,0.0948799997568,345.360753888,742.0,33.0,70.6628067361,1236.24599474,721.0,33.0,47.3228404167
1,5,-1,0.4,6,0.0158099997789,0.00454000011086,0.0244100000709,183.720830933,680.0,6.0,84.7458165707,2568.11752772,636.0,6.0,45.7226985468
1,5,-1,0.4,7,0.0506200008094,0.000989999971353,0.00493999989703,102.007045651,678.0,6.0,88.8639563025,4345.67009649,524.0,6.0,37.7665351967
1,5,-1,0.5,1,0.00310999993235,0.206070005894,0.23927000165,49.062827621,652.0,1.0,105.242534715,260.167378312,572.0,1.0,31.3533033323
1,5,-1,0.5,2,0.00276000006124,0.152160003781,0.214839994907,47.1441928283,648.0,1.0,102.400951566,196.050097206,565.0,1.0,32.3451852987
1,5,-1,0.5,3,0.0027499999851,0.0915500000119,0.178790003061,64.6155583957,648.0,1.0,97.4495184004,204.470816532,556.0,1.0,32.6184066019
1,5,-1,0.5,4,0.00298000010662,0.059390000999,0.148839995265,53.0830393145,656.0,1.0,99.540257099,190.243967814,577.0,1.0,35.6649436816
1,5,-1,0.5,5,0.0041899997741,0.0315399989486,0.110799998045,343.774960397,740.0,28.0,70.9700969445,1225.21816316,721.0,28.0,47.3228404167
1,5,-1,0.5,6,0.0158799998462,0.0056400001049,0.0296000000089,183.243894009,679.0,5.0,84.8777448613,2538.25045543,636.0,5.0,45.7226985468
1,5,-1,0.5,7,0.0506899990141,0.001200000057,0.00613000011072,101.917477319,679.0,5.0,88.9412848815,4313.81693728,524.0,5.0,37.7665351967
1,5,-1,0.6,1,0.00326999998651,0.229409992695,0.249210000038,47.0796856999,667.0,1.0,106.733858192,260.31062968,572.0,1.0,31.3533033323
1,5,-1,0.6,2,0.00288999988697,0.171220004559,0.226960003376,45.0874549971,660.0,1.0,103.532842389,192.828636233,565.0,1.0,32.3451852987
1,5,-1,0.6,3,0.00285000004806,0.105389997363,0.193859994411,56.3812283986,654.0,1.0,100.529694016,200.544763465,556.0,1.0,32.6184066019
1,5,-1,0.6,4,0.00307000009343,0.0698999986053,0.164590001106,48.9452890985,660.0,1.0,100.523546476,185.698387097,577.0,1.0,35.6649436816
1,5,-1,0.6,5,0.00427999999374,0.0381200015545,0.125729992986,343.544074021,742.0,23.0,71.6223678865,1220.12433756,721.0,23.0,47.3228404167
1,5,-1,0.6,6,0.0159499999136,0.00676999986172,0.0346099995077,182.74718102,679.0,4.0,85.0184729624,2510.43088278,636.0,4.0,45.7226985468
1,5,-1,0.6,7,0.0507600009441,0.00141999998596,0.00729000009596,101.81609303,679.0,5.0,89.0203795351,4283.66297703,524.0,5.0,37.7665351967
1,5,-1,0.7,1,0.00343999988399,0.254790008068,0.258350014687,45.9578989055,682.0,1.0,107.859200142,259.457432676,572.0,1.0,31.3533033323
1,5,-1,0.7,2,0.00301999994554,0.191949993372,0.238130003214,43.7112885225,670.0,1.0,103.908517876,188.106041187,565.0,1.0,32.3451852987
1,5,-1,0.7,3,0.00295000011101,0.120449997485,0.20788000524,49.9466985887,659.0,1.0,102.200027169,195.549893793,556.0,1.0,32.6184066019
1,5,-1,0.7,4,0.00316000008024,0.0814400017262,0.179370000958,46.1303193404,663.0,1.0,100.579737514,180.762883425,577.0,1.0,35.6649436816
1,5,-1,0.7,5,0.00436000013724,0.0452600009739,0.139870002866,342.044660858,741.0,17.0,72.1545762238,1212.95845154,721.0,17.0,47.3228404167
1,5,-1,0.7,6,0.0160300005227,0.00791999977082,0.0394800007343,182.35328701,679.0,3.0,85.2168465444,2485.73161002,636.0,3.0,45.7226985468
1,5,-1,0.7,7,0.0508299991488,0.00162999995518,0.00844999961555,101.725889257,679.0,5.0,89.0984613717,4254.14199669,524.0,5.0,37.7665351967
1,5,-1,0.8,1,0.00362000009045,0.282299995422,0.266779989004,44.9933071717,697.0,1.0,108.889934278,258.287165179,572.0,1.0,31.3533033323
1,5,-1,0.8,2,0.00316999992356,0.214420005679,0.248469993472,42.8274877592,684.0,1.0,104.781481179,183.9906286,565.0,1.0,32.3451852987
1,5,-1,0.8,3,0.00306000001729,0.136810004711,0.220980003476,46.4361229119,666.0,1.0,102.69563422,190.42531502,556.0,1.0,32.6184066019
1,5,-1,0.8,4,0.00325999991037,0.0940200015903,0.193289995193,43.7631678427,668.0,1.0,100.650780753,175.69328017,577.0,1.0,35.6649436816
1,5,-1,0.8,5,0.00444999989122,0.0529600009322,0.153319999576,340.962791619,742.0,10.0,72.8593401299,1208.4032024,721.0,10.0,47.3228404167
1,5,-1,0.8,6,0.0161000005901,0.0091099999845,0.0442200005054,181.810543275,678.0,1.0,85.3679889855,2461.12611787,636.0,1.0,45.7226985468
1,5,-1,0.8,7,0.0509000010788,0.00185000000056,0.00958999991417,101.62624748,679.0,5.0,89.1774030996,4225.96195096,524.0,5.0,37.7665351967
1,5,-1,0.9,1,0.00380999990739,0.312029987574,0.274580001831,44.1065794211,713.0,1.0,109.838074721,256.61703269,572.0,1.0,31.3533033323
1,5,-1,0.9,2,0.00331999990158,0.238659992814,0.258069992065,41.8103344614,696.0,1.0,105.220561162,178.193312572,565.0,1.0,32.3451852987
1,5,-1,0.9,3,0.0031799999997,0.154520004988,0.23329000175,43.8438328053,673.0,1.0,103.040167156,184.919797667,556.0,1.0,32.6184066019
1,5,-1,0.9,4,0.00337000004947,0.107649996877,0.206430003047,41.9489541331,673.0,1.0,100.696760962,170.2156178,577.0,1.0,35.6649436816
1,5,-1,0.9,5,0.00454000011086,0.0609599985182,0.165930002928,339.714672739,743.0,4.0,73.5948900146,1204.524982,721.0,4.0,47.3228404167
1,5,-1,0.9,6,0.0161799993366,0.0103200003505,0.048829998821,181.370793131,678.0,1.0,85.5745235978,2439.28234627,636.0,1.0,45.7226985468
1,5,-1,0.9,7,0.0509699992836,0.00206999992952,0.0107100000605,101.527433756,679.0,4.0,89.2568543931,4199.03081797,524.0,4.0,37.7665351967
1,5,-1,1.0,1,0.00401999987662,0.344060003757,0.28180000186,43.5006768433,731.0,1.0,111.163457849,255.366975086,572.0,1.0,31.3533033323
1,5,-1,1.0,2,0.00347999995574,0.264750003815,0.266999989748,40.893265769,710.0,1.0,105.699403471,171.888691676,565.0,1.0,32.3451852987
1,5,-1,1.0,3,0.00329999998212,0.17363999784,0.244900003076,41.9727300547,680.0,1.0,102.774773956,178.249443764,556.0,1.0,32.6184066019
1,5,-1,1.0,4,0.00347999995574,0.121950000525,0.218689993024,40.53546947,678.0,1.0,100.479769407,164.090751008,577.0,1.0,35.6649436816
1,5,-1,1.0,5,0.00462999986485,0.0693499967456,0.178120002151,338.17719254,743.0,1.0,74.3428080409,1200.58300331,721.0,1.0,47.3228404167
1,5,-1,1.0,6,0.016249999404,0.0115599995479,0.05333000049,180.788693476,678.0,1.0,85.7350515982,2417.27067612,636.0,1.0,45.7226985468
1,5,-1,1.0,7,0.0510400012136,0.00228999997489,0.011819999665,101.427107935,680.0,4.0,89.3377679005,4172.93783842,524.0,4.0,37.7665351967
1,5,-2,0.0,1,0.0024600001052,0.117009997368,0.171900004148,83.0525759649,591.0,37.0,86.1883961046,256.911527938,572.0,37.0,31.3533033323
1,5,-2,0.0,2,0.00224000005983,0.0800800025463,0.132719993591,79.4435951901,602.0,34.0,86.7998452461,206.95500432,565.0,34.0,32.3451852987
1,5,-2,0.0,3,0.00233000004664,0.0394899994135,0.0773900002241,93.8923585109,627.0,39.0,85.7827660219,217.696633785,556.0,39.0,32.6184066019
1,5,-2,0.0,4,0.00258999993093,0.0201699994504,0.0440399982035,78.809328197,645.0,27.0,89.9022056293,204.664724942,577.0,27.0,35.6649436816
1,5,-2,0.0,5,0.00383000005968,0.00608000019565,0.0150600001216,348.123711118,751.0,49.0,69.9787089607,1298.62683972,721.0,49.0,47.3228404167
1,5,-2,0.0,6,0.0155300004408,0.000490000005811,0.00130000000354,185.379001656,682.0,10.0,84.3116652639,2717.55791331,636.0,10.0,45.7226985468
1,5,-2,0.0,7,0.0503199994564,0.000150000007125,0.000369999994291,102.324753384,677.0,6.0,88.5096093193,4473.48401138,524.0,6.0,37.7665351967
1,5,-2,0.1,1,0.00258000008762,0.131439998746,0.188580006361,78.2167086694,603.0,30.0,89.7865032184,259.159421803,572.0,30.0,31.3533033323
1,5,-2,0.1,2,0.00233000004664,0.0916299968958,0.153229996562,74.0721864199,609.0,27.0,89.6010292045,205.565625,565.0,27.0,32.3451852987
1,5,-2,0.1,3,0.00240000011399,0.0477400012314,0.102909997106,89.2837521601,629.0,33.0,87.4546174499,215.233762961,556.0,33.0,32.6184066019
1,5,-2,0.1,4,0.00265999999829,0.026380000636,0.0705500021577,74.8924251152,645.0,22.0,91.3830638779,202.287777218,577.0,22.0,35.6649436816
1,5,-2,0.1,5,0.0038999998942,0.010169999674,0.0388099998236,347.502358151,747.0,45.0,69.9348814402,1276.64700281,721.0,45.0,47.3228404167
1,5,-2,0.1,6,0.0155999995768,0.00144000002183,0.0075300000608,185.007880904,681.0,9.0,84.4010926276,2674.30662982,636.0,9.0,45.7226985468
1,5,-2,0.1,7,0.0504099987447,0.000360000005458,0.00127000000793,102.278888249,678.0,6.0,88.6341086978,4449.90808612,524.0,6.0,37.7665351967
1,5,-2,0.2,1,0.00270000007004,0.147510007024,0.203309997916,71.7993699597,614.0,21.0,93.4627556009,259.841926483,572.0,21.0,31.3533033323
1,5,-2,0.2,2,0.0024300001096,0.104529999197,0.171159997582,68.1149139545,619.0,19.0,92.8335596059,204.364519729,565.0,19.0,32.3451852987
1,5,-2,0.2,3,0.00248000002466,0.057009998709,0.124959997833,84.29937536,632.0,26.0,89.5840049805,213.290534994,556.0,26.0,32.6184066019
1,5,-2,0.2,4,0.00273000006564,0.0333800017834,0.0932800024748,70.2692612327,646.0,16.0,92.9823025052,199.378812644,577.0,16.0,35.6649436816
1,5,-2,0.2,5,0.00396999996156,0.0147299999371,0.0592299997807,346.812328989,745.0,42.0,70.0494326538,1259.96902362,721.0,42.0,47.3228404167
1,5,-2,0.2,6,0.0156699996442,0.00245000002906,0.0134300002828,184.589697941,681.0,8.0,84.5052936475,2635.45164531,636.0,8.0,45.7226985468
1,5,-2,0.2,7,0.0504800006747,0.000569999974687,0.00251000002027,102.187888825,678.0,6.0,88.7106543995,4413.58544607,524.0,6.0,37.7665351967
1,5,-2,0.3,1,0.00282999989577,0.16520999372,0.216490000486,64.5785534274,627.0,12.0,97.5247817053,260.788333453,572.0,12.0,31.3533033323
1,5,-2,0.3,2,0.00252999993972,0.11889000237,0.187169998884,60.7362669211,627.0,10.0,96.1542644142,201.785377664,565.0,10.0,32.3451852987
1,5,-2,0.3,3,0.00255999993533,0.0674000009894,0.144629999995,78.2608042915,636.0,19.0,91.7998213154,210.216485455,556.0,19.0,32.6184066019
1,5,-2,0.3,4,0.00280999997631,0.0412199981511,0.113530002534,65.2092993952,649.0,10.0,94.9988397027,196.734027578,577.0,10.0,35.6649436816
1,5,-2,0.3,5,0.00404000002891,0.0197899993509,0.0777300000191,345.864886953,743.0,38.0,70.2472049956,1245.9952477,721.0,38.0,47.3228404167
1,5,-2,0.3,6,0.0157399997115,0.00349000003189,0.0190500002354,184.154284274,680.0,7.0,84.6193064307,2600.23838386,636.0,7.0,45.7226985468
1,5,-2,0.3,7,0.0505499988794,0.000780000002123,0.00372999999672,102.097555444,678.0,6.0,88.786723262,4379.02838242,524.0,6.0,37.7665351967
1,5,-2,0.4,1,0.00297000003047,0.184699997306,0.228410005569,56.3881786434,640.0,1.0,101.973220775,261.248091878,572.0,1.0,31.3533033323
1,5,-2,0.4,2,0.00264000007883,0.134739995003,0.201639994979,52.570296299,637.0,1.0,99.9092334225,198.919074021,565.0,1.0,32.3451852987
1,5,-2,0.4,3,0.00264999992214,0.078890003264,0.162450000644,71.7278765841,641.0,10.0,94.426085194,207.406937644,556.0,10.0,32.6184066019
1,5,-2,0.4,4,0.00288999988697,0.0498499982059,0.13191999495,59.4012690812,652.0,3.0,97.0812415596,193.436322725,577.0,3.0,35.6649436816
1,5,-2,0.4,5,0.00412000017241,0.0254699997604,0.0948799997568,345.360753888,742.0,33.0,70.6628067361,1236.24599474,721.0,33.0,47.3228404167
1,5,-2,0.4,6,0.0158099997789,0.00454000011086,0.0244100000709,183.720830933,680.0,6.0,84.7458165707,2568.11752772,636.0,6.0,45.7226985468
1,5,-2,0.4,7,0.0506200008094,0.000989999971353,0.00493999989703,102.007045651,678.0,6.0,88.8639563025,4345.67009649,524.0,6.0,37.7665351967
1,5,-2,0.5,1,0.00310999993235,0.206070005894,0.23927000165,49.062827621,652.0,1.0,105.242534715,260.167378312,572.0,1.0,31.3533033323
1,5,-2,0.5,2,0.00276000006124,0.152160003781,0.214839994907,47.1441928283,648.0,1.0,102.400951566,196.050097206,565.0,1.0,32.3451852987
1,5,-2,0.5,3,0.0027499999851,0.0915500000119,0.178790003061,64.6155583957,648.0,1.0,97.4495184004,204.470816532,556.0,1.0,32.6184066019
1,5,-2,0.5,4,0.00298000010662,0.059390000999,0.148839995265,53.0830393145,656.0,1.0,99.540257099,190.243967814,577.0,1.0,35.6649436816
1,5,-2,0.5,5,0.0041899997741,0.0315399989486,0.110799998045,343.774960397,740.0,28.0,70.9700969445,1225.21816316,721.0,28.0,47.3228404167
1,5,-2,0.5,6,0.0158799998462,0.0056400001049,0.0296000000089,183.243894009,679.0,5.0,84.8777448613,2538.25045543,636.0,5.0,45.7226985468
1,5,-2,0.5,7,0.0506899990141,0.001200000057,0.00613000011072,101.917477319,679.0,5.0,88.9412848815,4313.81693728,524.0,5.0,37.7665351967
1,5,-2,0.6,1,0.00326999998651,0.229409992695,0.249210000038,47.0796856999,667.0,1.0,106.733858192,260.31062968,572.0,1.0,31.3533033323
1,5,-2,0.6,2,0.00288999988697,0.171220004559,0.226960003376,45.0874549971,660.0,1.0,103.532842389,192.828636233,565.0,1.0,32.3451852987
1,5,-2,0.6,3,0.00285000004806,0.105389997363,0.193859994411,56.3812283986,654.0,1.0,100.529694016,200.544763465,556.0,1.0,32.6184066019
1,5,-2,0.6,4,0.00307000009343,0.0698999986053,0.164590001106,48.9452890985,660.0,1.0,100.523546476,185.698387097,577.0,1.0,35.6649436816
1,5,-2,0.6,5,0.00427999999374,0.0381200015545,0.125729992986,343.544074021,742.0,23.0,71.6223678865,1220.12433756,721.0,23.0,47.3228404167
1,5,-2,0.6,6,0.0159499999136,0.00676999986172,0.0346099995077,182.74718102,679.0,4.0,85.0184729624,2510.43088278,636.0,4.0,45.7226985468
1,5,-2,0.6,7,0.0507600009441,0.00141999998596,0.00729000009596,101.81609303,679.0,5.0,89.0203795351,4283.66297703,524.0,5.0,37.7665351967
1,5,-2,0.7,1,0.00343999988399,0.254790008068,0.258350014687,45.9578989055,682.0,1.0,107.859200142,259.457432676,572.0,1.0,31.3533033323
1,5,-2,0.7,2,0.00301999994554,0.191949993372,0.238130003214,43.7112885225,670.0,1.0,103.908517876,188.106041187,565.0,1.0,32.3451852987
1,5,-2,0.7,3,0.00295000011101,0.120449997485,0.20788000524,49.9466985887,659.0,1.0,102.200027169,195.549893793,556.0,1.0,32.6184066019
1,5,-2,0.7,4,0.00316000008024,0.0814400017262,0.179370000958,46.1303193404,663.0,1.0,100.579737514,180.762883425,577.0,1.0,35.6649436816
1,5,-2,0.7,5,0.00436000013724,0.0452600009739,0.139870002866,342.044660858,741.0,17.0,72.1545762238,1212.95845154,721.0,17.0,47.3228404167
1,5,-2,0.7,6,0.0160300005227,0.00791999977082,0.0394800007343,182.35328701,679.0,3.0,85.2168465444,2485.73161002,636.0,3.0,45.7226985468
1,5,-2,0.7,7,0.0508299991488,0.00162999995518,0.00844999961555,101.725889257,679.0,5.0,89.0984613717,4254.14199669,524.0,5.0,37.7665351967
1,5,-2,0.8,1,0.00362000009045,0.282299995422,0.266779989004,44.9933071717,697.0,1.0,108.889934278,258.287165179,572.0,1.0,31.3533033323
1,5,-2,0.8,2,0.00316999992356,0.214420005679,0.248469993472,42.8274877592,684.0,1.0,104.781481179,183.9906286,565.0,1.0,32.3451852987
1,5,-2,0.8,3,0.00306000001729,0.136810004711,0.220980003476,46.4361229119,666.0,1.0,102.69563422,190.42531502,556.0,1.0,32.6184066019
1,5,-2,0.8,4,0.00325999991037,0.0940200015903,0.193289995193,43.7631678427,668.0,1.0,100.650780753,175.69328017,577.0,1.0,35.6649436816
1,5,-2,0.8,5,0.00444999989122,0.0529600009322,0.153319999576,340.962791619,742.0,10.0,72.8593401299,1208.4032024,721.0,10.0,47.3228404167
